stop_canonical,all_records,violations,exemptions,technical_rejections,dmv_rejections,exempt_reject_total,violation_share,exempt_reject_rate,exemption_rate,technical_reject_rate,dmv_reject_rate,longitude,latitude
AV OF THE AMERICAS / W 23 ST,208,96,75,25,12,112,0.00012544149526262354,0.5384615384615384,0.3605769230769231,0.1201923076923077,0.057692307692307696,-73.994145,40.743528
ADAM C POWELL BLVD / W 131 ST,188,96,16,49,27,92,0.00012544149526262354,0.48936170212765956,0.0851063829787234,0.26063829787234044,0.14361702127659576,-73.9444186410899,40.81408616458565
5 AV / E 98 ST,153,96,20,27,10,57,0.00012544149526262354,0.37254901960784315,0.13071895424836602,0.17647058823529413,0.06535947712418301,-73.95592832199154,40.78779345471813
ADAM C POWELL BLVD / W 143 ST,178,93,24,50,11,85,0.00012152144853566654,0.47752808988764045,0.1348314606741573,0.2808988764044944,0.06179775280898876,-73.93970084710844,40.82054743334414
BROADWAY / W 161 ST,223,93,67,50,13,130,0.00012152144853566654,0.5829596412556054,0.3004484304932735,0.2242152466367713,0.05829596412556054,-73.94193170410087,40.837854635043314
5 AV / W 55 ST,365,93,175,74,23,272,0.00012152144853566654,0.7452054794520548,0.4794520547945205,0.20273972602739726,0.06301369863013699,-73.97570888064661,40.760720540865826
BROADWAY / W 114 ST,318,92,180,18,28,226,0.00012021476629334755,0.710691823899371,0.5660377358490566,0.05660377358490566,0.0880503144654088,-73.96530849629178,40.80629056167459
1 AV / E 20 ST,212,92,80,23,17,120,0.00012021476629334755,0.5660377358490566,0.37735849056603776,0.10849056603773585,0.08018867924528301,-73.97929500000001,40.735866
BROADWAY / W 151 ST,289,91,107,61,30,198,0.00011890808405102856,0.6851211072664359,0.370242214532872,0.21107266435986158,0.10380622837370242,-73.94700111239999,40.830966013303744
E 102 ST / MADISON AV,177,90,24,49,14,87,0.00011760140180870956,0.4915254237288136,0.13559322033898305,0.2768361581920904,0.07909604519774012,-73.95108196251904,40.79134520178815
E 37 ST / MADISON AV,211,82,41,64,24,129,0.00010714794387015759,0.6113744075829384,0.1943127962085308,0.3033175355450237,0.11374407582938388,-73.98087089991766,40.75055444298618
E 45 ST / MADISON AV,318,82,110,103,23,236,0.00010714794387015759,0.7421383647798742,0.34591194968553457,0.3238993710691824,0.07232704402515723,-73.97673063996004,40.756353304010794
1 AV / E 41 ST,709,79,567,34,29,630,0.00010322789714320061,0.8885754583921015,0.7997179125528914,0.047954866008462625,0.04090267983074753,-73.9702113477531,40.748236
12 AV / W 34 ST,216,79,90,30,17,137,0.00010322789714320061,0.6342592592592593,0.4166666666666667,0.1388888888888889,0.0787037037037037,-73.989765,40.750648
5 AV / W 52 ST,277,79,128,53,17,198,0.00010322789714320061,0.7148014440433214,0.4620938628158845,0.19133574007220217,0.061371841155234655,-73.97663380440945,40.75944783982442
ADAM C POWELL BLVD / W 154 ST,339,78,54,115,92,261,0.00010192121490088162,0.7699115044247787,0.1592920353982301,0.3392330383480826,0.2713864306784661,-73.93616042187882,40.825905057654225
E 61 ST / MADISON AV,224,77,13,118,16,147,0.00010061453265856263,0.65625,0.05803571428571429,0.5267857142857143,0.07142857142857142,-73.97061186755373,40.76458153554907
E 20 ST / E 20 ST LOOP,193,76,91,20,6,117,9.930785041624363e-05,0.6062176165803109,0.47150259067357514,0.10362694300518134,0.031088082901554404,-73.978763,40.734531
E 34 ST / MADISON AV,192,76,57,39,20,116,9.930785041624363e-05,0.6041666666666666,0.296875,0.203125,0.10416666666666667,-73.98167271419092,40.74992799846924
E 51 ST / MADISON AV,299,75,154,56,14,224,9.800116817392463e-05,0.7491638795986622,0.5150501672240803,0.18729096989966554,0.046822742474916385,-73.97409515189058,40.7599101993113
E 117 ST / PLEASANT AV,119,74,20,9,16,45,9.669448593160564e-05,0.37815126050420167,0.16806722689075632,0.07563025210084033,0.13445378151260504,-73.932886,40.795575
5 AV / W 53 ST,221,73,86,51,11,148,9.538780368928664e-05,0.669683257918552,0.3891402714932127,0.23076923076923078,0.049773755656108594,-73.9764180159792,40.759740530704
HUDSON ST / W 14 ST,244,73,116,26,29,171,9.538780368928664e-05,0.7008196721311475,0.47540983606557374,0.10655737704918032,0.11885245901639344,-74.002403,40.739693
BROADWAY / W 159 ST,184,73,50,47,14,111,9.538780368928664e-05,0.6032608695652174,0.2717391304347826,0.2554347826086957,0.07608695652173914,-73.94307539457917,40.836258430576194
ADAM C POWELL BLVD / W 140 ST,159,72,31,43,13,87,9.408112144696764e-05,0.5471698113207547,0.1949685534591195,0.27044025157232704,0.08176100628930817,-73.94223786197965,40.81771442076957
1 AV / E 120 ST,158,71,28,29,30,87,9.277443920464865e-05,0.5506329113924051,0.17721518987341772,0.18354430379746836,0.189873417721519,-73.9324915,40.799935500000004
5 AV / W 41 ST,249,71,117,47,14,178,9.277443920464865e-05,0.714859437751004,0.46987951807228917,0.18875502008032127,0.05622489959839357,-73.98224044308373,40.75174668629593
ADAM C POWELL BLVD / W 132 ST,114,70,14,16,14,44,9.146775696232966e-05,0.38596491228070173,0.12280701754385964,0.14035087719298245,0.12280701754385964,-73.94542030701746,40.81321308813297
ADAM C POWELL BLVD / W 149 ST,199,69,49,29,52,130,9.016107472001066e-05,0.6532663316582915,0.24623115577889448,0.1457286432160804,0.2613065326633166,-73.93646157532268,40.82504479831895
ADAM C POWELL BLVD / W 119 ST,128,67,33,21,7,61,8.754771023537268e-05,0.4765625,0.2578125,0.1640625,0.0546875,-73.94999203761316,40.80646039034984
DYER AV / W 34 ST,163,66,66,15,16,97,8.624102799305368e-05,0.5950920245398773,0.4049079754601227,0.09202453987730061,0.09815950920245399,-73.980236,40.746606
E 8 ST / UNIVERSITY PL,133,64,40,23,6,69,8.362766350841568e-05,0.518796992481203,0.3007518796992481,0.17293233082706766,0.045112781954887216,-73.99445855716027,40.73142698101983
CENTRAL PARK / E 79 ST TRANSVERSE,157,64,59,11,23,93,8.362766350841568e-05,0.5923566878980892,0.37579617834394907,0.07006369426751592,0.1464968152866242,-73.963676,40.776951
5 AV / W 46 ST,277,63,130,68,16,214,8.23209812660967e-05,0.7725631768953068,0.4693140794223827,0.24548736462093862,0.05776173285198556,-73.97934909215753,40.7557121794866
79 ST TRANSVERSE / CENTRAL PARK,114,63,43,5,3,51,8.23209812660967e-05,0.4473684210526316,0.37719298245614036,0.043859649122807015,0.02631578947368421,-73.971889,40.782127
ADAM C POWELL BLVD / W 133 ST,110,62,19,21,8,48,8.10142990237777e-05,0.43636363636363634,0.17272727272727273,0.19090909090909092,0.07272727272727272,-73.94433582481798,40.81420270463121
5 AV / E 97 ST,121,61,35,22,3,60,7.97076167814587e-05,0.49586776859504134,0.2892561983471074,0.18181818181818182,0.024793388429752067,-73.9540732346512,40.79154521808816
E 107 ST / MADISON AV,205,60,48,69,28,145,7.840093453913971e-05,0.7073170731707317,0.23414634146341465,0.33658536585365856,0.13658536585365855,-73.9483689724489,40.7952017257862
MANHATTAN AV / W 108 ST,90,59,24,5,2,31,7.709425229682071e-05,0.34444444444444444,0.26666666666666666,0.05555555555555555,0.022222222222222223,-73.960909,40.7993135
E 38 ST / MADISON AV,186,58,60,55,13,128,7.578757005450172e-05,0.6881720430107527,0.3225806451612903,0.2956989247311828,0.06989247311827956,-73.98084565626462,40.75073890682934
E 32 ST / MADISON AV,179,58,67,43,11,121,7.578757005450172e-05,0.6759776536312849,0.3743016759776536,0.24022346368715083,0.061452513966480445,-73.98572338046012,40.74324296268479
E 55 ST / MADISON AV,199,57,109,16,17,142,7.448088781218272e-05,0.7135678391959799,0.5477386934673367,0.08040201005025126,0.08542713567839195,-73.97270680717529,40.761941598271264
BROADWAY / W 131 ST,125,54,32,29,10,71,7.056084108522573e-05,0.568,0.256,0.232,0.08,-73.95655797757159,40.81788177285407
FORT GEORGE HILL / SAINT NICHOLAS AV,122,53,45,20,4,69,6.925415884290673e-05,0.5655737704918032,0.36885245901639346,0.16393442622950818,0.03278688524590164,-73.9292615,40.8553035
E 41 ST / MADISON AV,115,53,35,19,8,62,6.925415884290673e-05,0.5391304347826087,0.30434782608695654,0.16521739130434782,0.06956521739130435,-73.96164276466887,40.77997938779988
10 AV / W 34 ST,172,52,81,18,21,120,6.794747660058775e-05,0.6976744186046512,0.47093023255813954,0.10465116279069768,0.12209302325581395,-73.99273600000001,40.751898499999996
E 49 ST / MADISON AV,281,51,177,38,15,230,6.664079435826875e-05,0.8185053380782918,0.6298932384341637,0.13523131672597866,0.05338078291814947,-73.97542475371465,40.75806282847919
10 AV / W 57 ST,171,51,50,55,15,120,6.664079435826875e-05,0.7017543859649122,0.29239766081871343,0.3216374269005848,0.08771929824561403,-73.98879635797526,40.769306984377096
W 61 ST / WEST END AV,234,51,50,76,57,183,6.664079435826875e-05,0.782051282051282,0.21367521367521367,0.3247863247863248,0.24358974358974358,-73.98974062651224,40.77277985773508
E 80 ST / EAST END AV,132,51,60,14,7,81,6.664079435826875e-05,0.6136363636363636,0.45454545454545453,0.10606060606060606,0.05303030303030303,-73.94846799999999,40.770646
5 AV / E 104 ST,157,50,53,47,7,107,6.533411211594975e-05,0.6815286624203821,0.3375796178343949,0.29936305732484075,0.044585987261146494,-73.95229058085361,40.79278576167911
5 AV / W 47 ST,192,49,80,54,9,143,6.402742987363077e-05,0.7447916666666666,0.4166666666666667,0.28125,0.046875,-73.97862562873686,40.756710124178284
ADAM C POWELL BLVD / W 114 ST,209,49,29,50,81,160,6.402742987363077e-05,0.7655502392344498,0.13875598086124402,0.23923444976076555,0.3875598086124402,-73.95393900346704,40.80143249420982
E 104 ST / MADISON AV,149,49,24,59,17,100,6.402742987363077e-05,0.6711409395973155,0.1610738255033557,0.3959731543624161,0.11409395973154363,-73.9505488948933,40.79208980212165
MANHATTAN AV / W 109 ST,92,49,22,13,8,43,6.402742987363077e-05,0.4673913043478261,0.2391304347826087,0.14130434782608695,0.08695652173913043,-73.959427,40.8014435
5 AV / W 44 ST,260,48,157,38,17,212,6.272074763131177e-05,0.8153846153846154,0.6038461538461538,0.14615384615384616,0.06538461538461539,-73.98027791542074,40.7544399514621
ADAM C POWELL BLVD / W 128 ST,139,48,43,36,12,91,6.272074763131177e-05,0.6546762589928058,0.30935251798561153,0.2589928057553957,0.08633093525179857,-73.94764205974025,40.81010572598852
AV C / E 20 ST,150,47,74,21,8,103,6.141406538899277e-05,0.6866666666666666,0.49333333333333335,0.14,0.05333333333333334,-73.976549,40.7335895
ADAM C POWELL BLVD / W 127 ST,95,46,16,27,6,49,6.010738314667378e-05,0.5157894736842106,0.16842105263157894,0.28421052631578947,0.06315789473684211,-73.94706734888712,40.81050488150535
BROADWAY / W 72 ST,199,46,45,95,13,153,6.010738314667378e-05,0.7688442211055276,0.22613065326633167,0.47738693467336685,0.06532663316582915,-73.98294876163557,40.77907919813841
W 64 ST / WEST END AV,233,45,95,66,27,188,5.880070090435478e-05,0.8068669527896996,0.40772532188841204,0.2832618025751073,0.11587982832618025,-73.98854268207745,40.774285094555275
9 AV / W 57 ST,164,44,42,64,14,120,5.7494018662035786e-05,0.7317073170731707,0.25609756097560976,0.3902439024390244,0.08536585365853659,-73.98589526437132,40.76808763813496
ADAM C POWELL BLVD / W 138 ST,153,44,48,37,24,109,5.7494018662035786e-05,0.7124183006535948,0.3137254901960784,0.24183006535947713,0.1568627450980392,-73.94314231147634,40.81681114395483
ADAM C POWELL BLVD / W 123 ST,124,41,56,21,6,83,5.3573971935078796e-05,0.6693548387096774,0.45161290322580644,0.1693548387096774,0.04838709677419355,-73.94898179500858,40.80805462010032
BROADWAY / W 125 ST,93,41,24,18,10,52,5.3573971935078796e-05,0.5591397849462365,0.25806451612903225,0.1935483870967742,0.10752688172043011,-73.95896236675797,40.81502671304592
CENTRAL PARK WEST / W 96 ST,84,40,21,13,10,44,5.2267289692759804e-05,0.5238095238095238,0.25,0.15476190476190477,0.11904761904761904,-73.95557099999999,40.78777049999999
5 AV / W 31 ST,96,40,21,31,4,56,5.2267289692759804e-05,0.5833333333333334,0.21875,0.3229166666666667,0.041666666666666664,-73.98631468319283,40.7461731164386
CENTRAL PARK / W 86 ST TRANSVERSE RD,84,39,33,5,7,45,5.096060745044081e-05,0.5357142857142857,0.39285714285714285,0.05952380952380952,0.08333333333333333,-73.96944400000001,40.7853655
E 8 ST / LAFAYETTE ST,318,39,245,29,5,279,5.096060745044081e-05,0.8773584905660378,0.7704402515723271,0.09119496855345911,0.015723270440251572,-73.99040643126673,40.73086919058276
WATERSIDE 1 / WATERSIDE PLAZA,118,39,56,7,16,79,5.096060745044081e-05,0.6694915254237288,0.4745762711864407,0.059322033898305086,0.13559322033898305,-73.976719,40.737132
5 AV / E 80 ST,72,38,13,13,8,34,4.965392520812181e-05,0.4722222222222222,0.18055555555555555,0.18055555555555555,0.1111111111111111,-73.96349822205343,40.77739416867314
E 46 ST / MADISON AV,199,38,87,62,12,161,4.965392520812181e-05,0.8090452261306532,0.4371859296482412,0.31155778894472363,0.06030150753768844,-73.97667861311841,40.756239683607674
BROADWAY / W 153 ST,127,37,38,39,13,90,4.834724296580282e-05,0.7086614173228346,0.2992125984251969,0.30708661417322836,0.10236220472440945,-73.94606037251276,40.83221329059567
SEDGWICK AV / W 231 ST,58,36,8,8,6,22,4.704056072348382e-05,0.3793103448275862,0.13793103448275862,0.13793103448275862,0.10344827586206896,-73.93678750000001,40.849176
1 AV / E 55 ST,111,36,54,6,15,75,4.704056072348382e-05,0.6756756756756757,0.4864864864864865,0.05405405405405406,0.13513513513513514,-73.964211,40.756568
SEDGWICK AV / W 197 ST,60,36,16,2,6,24,4.704056072348382e-05,0.4,0.26666666666666666,0.03333333333333333,0.1,-73.9365745,40.849376
5 AV / W 17 ST,89,35,17,30,7,54,4.573387848116483e-05,0.6067415730337079,0.19101123595505617,0.33707865168539325,0.07865168539325842,-73.99330073049916,40.736582041921125
5 AV / E 69 ST,80,35,35,6,4,45,4.573387848116483e-05,0.5625,0.4375,0.075,0.05,-73.96947836031416,40.76922105507519
5 AV / W 26 ST,86,35,23,23,5,51,4.573387848116483e-05,0.5930232558139535,0.26744186046511625,0.26744186046511625,0.05813953488372093,-73.9882603809152,40.743492012481155
ADAM C POWELL BLVD / W 130 ST,91,32,22,31,6,59,4.181383175420784e-05,0.6483516483516484,0.24175824175824176,0.34065934065934067,0.06593406593406594,-73.9472014973856,40.81082047392058
ADAM C POWELL BLVD / W 147 ST,137,31,36,32,38,106,4.050714951188885e-05,0.7737226277372263,0.26277372262773724,0.23357664233576642,0.2773722627737226,-73.9374845614475,40.82342156395777
11 AV / W 58 ST,210,31,68,22,89,179,4.050714951188885e-05,0.8523809523809524,0.3238095238095238,0.10476190476190476,0.4238095238095238,-73.99012713129304,40.771969854916364
HUDSON BLVD E / W 34 ST,93,31,48,9,5,62,4.050714951188885e-05,0.6666666666666666,0.5161290322580645,0.0967741935483871,0.053763440860215055,-74.000524,40.75519
FORT WASHINGTON AV / W 178 ST,43,30,3,5,5,13,3.9200467269569857e-05,0.3023255813953488,0.06976744186046512,0.11627906976744186,0.11627906976744186,-73.936793,40.847917
11 AV / W 24 ST,98,30,36,19,13,68,3.9200467269569857e-05,0.6938775510204082,0.3673469387755102,0.19387755102040816,0.1326530612244898,-74.0070225,40.749750500000005
WATERSIDE / WATERSIDE,103,30,53,11,9,73,3.9200467269569857e-05,0.7087378640776699,0.5145631067961165,0.10679611650485436,0.08737864077669903,-73.97922,40.746031
5 AV / W 12 ST,103,30,12,54,7,73,3.9200467269569857e-05,0.7087378640776699,0.11650485436893204,0.5242718446601942,0.06796116504854369,-73.99477758595113,40.73453370047013
ASTORIA BLVD / STEINWAY ST,54,29,14,8,3,25,3.789378502725086e-05,0.46296296296296297,0.25925925925925924,0.14814814814814814,0.05555555555555555,-73.9555725,40.8076405
E 30 ST / MADISON AV,75,28,20,20,7,47,3.6587102784931866e-05,0.6266666666666667,0.26666666666666666,0.26666666666666666,0.09333333333333334,-73.98362099107193,40.747357835491535
5 AV / W 28 ST,58,28,9,16,5,30,3.6587102784931866e-05,0.5172413793103449,0.15517241379310345,0.27586206896551724,0.08620689655172414,-73.98774084724505,40.74419997133519
E 40 ST / MADISON AV,99,28,40,16,15,71,3.6587102784931866e-05,0.7171717171717171,0.40404040404040403,0.16161616161616163,0.15151515151515152,-73.97959071382711,40.75250675160736
10 AV / W 18 ST,79,28,26,17,8,51,3.6587102784931866e-05,0.6455696202531646,0.3291139240506329,0.21518987341772153,0.10126582278481013,-74.002197,40.748085
77 ST / ASTORIA BLVD,47,26,12,6,3,21,3.3973738300293875e-05,0.44680851063829785,0.2553191489361702,0.1276595744680851,0.06382978723404255,-73.95596,40.809233
5 AV / W 45 ST,150,26,75,39,10,124,3.3973738300293875e-05,0.8266666666666667,0.5,0.26,0.06666666666666667,-73.980269333367,40.75446483549422
W 59 ST / WEST END AV,125,25,18,71,11,100,3.2667056057974876e-05,0.8,0.144,0.568,0.088,-73.990756592554,40.77137438353854
ADAM C POWELL BLVD / W 153 ST,49,24,7,15,3,25,3.1360373815655884e-05,0.5102040816326531,0.14285714285714285,0.30612244897959184,0.061224489795918366,-73.94030661370499,40.83080280810317
4 AV / E 13 ST,84,24,44,14,2,60,3.1360373815655884e-05,0.7142857142857143,0.5238095238095238,0.16666666666666666,0.023809523809523808,-73.98974880173346,40.73540892905088
CENTRAL PARK WEST / W 86 ST TRANSVERSE RD,51,24,21,4,2,27,3.1360373815655884e-05,0.5294117647058824,0.4117647058823529,0.0784313725490196,0.0392156862745098,-73.969776,40.785442
ADAM C POWELL BLVD / W 122 ST,74,23,28,20,3,51,3.005369157333689e-05,0.6891891891891891,0.3783783783783784,0.2702702702702703,0.04054054054054054,-73.95043418581153,40.80645447624712
E 72 ST / YORK AV,189,23,102,38,26,166,3.005369157333689e-05,0.8783068783068783,0.5396825396825397,0.20105820105820105,0.13756613756613756,-73.954122,40.766641
MANHATTAN AV / W 111 ST,54,22,24,6,2,32,2.8747009331017893e-05,0.5925925925925926,0.4444444444444444,0.1111111111111111,0.037037037037037035,-73.958186,40.8029325
FDR DR / FERRY TERMINAL,49,22,19,3,5,27,2.8747009331017893e-05,0.5510204081632653,0.3877551020408163,0.061224489795918366,0.10204081632653061,-73.980151,40.746581
ADAM C POWELL BLVD / W 120 ST,71,22,14,22,13,49,2.8747009331017893e-05,0.6901408450704225,0.19718309859154928,0.30985915492957744,0.18309859154929578,-73.95232167149311,40.80373943276833
2 AV / E 60 ST,43,22,11,7,3,21,2.8747009331017893e-05,0.4883720930232558,0.2558139534883721,0.16279069767441862,0.06976744186046512,-73.963106,40.761871
SAINT NICHOLAS AV / W 181 ST,33,22,4,4,3,11,2.8747009331017893e-05,0.3333333333333333,0.12121212121212122,0.12121212121212122,0.09090909090909091,-73.936706,40.849237
DITMARS BLVD / GRAND CENTRAL PKWY,33,22,8,2,1,11,2.8747009331017893e-05,0.3333333333333333,0.24242424242424243,0.06060606060606061,0.030303030303030304,-73.946872,40.807968
E 74 ST / YORK AV,225,21,125,18,61,204,2.7440327088698898e-05,0.9066666666666666,0.5555555555555556,0.08,0.27111111111111114,-73.952294,40.768961
E 57 ST / SUTTON PL,53,21,16,9,7,32,2.7440327088698898e-05,0.6037735849056604,0.3018867924528302,0.16981132075471697,0.1320754716981132,-73.96114948534223,40.75749401577757
RIVERDALE AV / W 236 ST,38,20,11,1,6,18,2.6133644846379902e-05,0.47368421052631576,0.2894736842105263,0.02631578947368421,0.15789473684210525,-73.9363535,40.8492985
ADAM C POWELL BLVD / W 129 ST,57,20,13,16,8,37,2.6133644846379902e-05,0.6491228070175439,0.22807017543859648,0.2807017543859649,0.14035087719298245,-73.9458233456527,40.812376012869144
23 AV / 82 ST,28,19,4,5,0,9,2.4826962604060907e-05,0.32142857142857145,0.14285714285714285,0.17857142857142858,0.0,-73.94957600000001,40.8094075
E 18 ST / PARK AV SOUTH,39,18,5,10,6,21,2.352028036174191e-05,0.5384615384615384,0.1282051282051282,0.2564102564102564,0.15384615384615385,-73.9886155834332,40.736932782215966
ASTORIA BLVD SOUTH / STEINWAY ST,30,18,7,1,4,12,2.352028036174191e-05,0.4,0.23333333333333334,0.03333333333333333,0.13333333333333333,-73.94664449999999,40.808221
E 52 ST / MADISON AV,103,18,57,23,5,85,2.352028036174191e-05,0.8252427184466019,0.5533980582524272,0.22330097087378642,0.04854368932038835,-73.97402609396437,40.75988150476294
E 21 ST / PARK AV SOUTH,70,17,26,24,3,53,2.2213598119422916e-05,0.7571428571428571,0.37142857142857144,0.34285714285714286,0.04285714285714286,-73.98708762266006,40.73904707029049
CATHEDRAL PKWY / COLUMBUS AV,47,17,9,17,4,30,2.2213598119422916e-05,0.6382978723404256,0.19148936170212766,0.3617021276595745,0.0851063829787234,-73.95952365607415,40.80100972214936
MANHATTAN AV / W 114 ST,43,17,14,5,7,26,2.2213598119422916e-05,0.6046511627906976,0.32558139534883723,0.11627906976744186,0.16279069767441862,-73.957806,40.802531
9 AV / W 18 ST,49,17,25,7,0,32,2.2213598119422916e-05,0.6530612244897959,0.5102040816326531,0.14285714285714285,0.0,-73.992384,40.751765
5 AV / W 20 ST,47,16,17,12,2,31,2.090691587710392e-05,0.6595744680851063,0.3617021276595745,0.2553191489361702,0.0425531914893617,-73.99115015132281,40.73952766095607
E 60 ST / YORK AV,35,16,6,10,3,19,2.090691587710392e-05,0.5428571428571428,0.17142857142857143,0.2857142857142857,0.08571428571428572,-73.960416,40.761644
UNIVERSITY AV / W 190 ST,37,16,15,1,5,21,2.090691587710392e-05,0.5675675675675675,0.40540540540540543,0.02702702702702703,0.13513513513513514,-73.936813,40.849136
CENTRAL PARK WEST / E 79 ST TRANSVERSE,38,15,14,4,5,23,1.9600233634784928e-05,0.6052631578947368,0.3684210526315789,0.10526315789473684,0.13157894736842105,-73.9719075,40.782143000000005
BROADWAY / ISHAM ST W 211 ST,28,15,4,9,0,13,1.9600233634784928e-05,0.4642857142857143,0.14285714285714285,0.32142857142857145,0.0,-73.9168075,40.8673525
SEDGWICK AV / WEST KINGSBRIDGE RD,26,15,5,2,4,11,1.9600233634784928e-05,0.4230769230769231,0.19230769230769232,0.07692307692307693,0.15384615384615385,-73.936286,40.849618
UNIVERSITY AV / W 192 ST,28,15,3,8,2,13,1.9600233634784928e-05,0.4642857142857143,0.10714285714285714,0.2857142857142857,0.07142857142857142,-73.933194,40.855664
5 AV / E 63 ST,92,15,41,13,23,77,1.9600233634784928e-05,0.8369565217391305,0.44565217391304346,0.14130434782608695,0.25,-73.97133613186921,40.76668356579922
5 AV / E 86 ST,95,15,54,10,16,80,1.9600233634784928e-05,0.8421052631578947,0.5684210526315789,0.10526315789473684,0.16842105263157894,-73.96062,40.781342
CATHEDRAL PKWY / MORNINGSIDE DR,38,14,8,14,2,24,1.8293551392465933e-05,0.631578947368421,0.21052631578947367,0.3684210526315789,0.05263157894736842,-73.96135223714461,40.8019842740657
AV D / E 6 ST,28,14,9,2,3,14,1.8293551392465933e-05,0.5,0.32142857142857145,0.07142857142857142,0.10714285714285714,-73.9775635,40.744119999999995
FORT INDEPENDENCE ST / SEDGWICK AV,25,14,6,2,3,11,1.8293551392465933e-05,0.44,0.24,0.08,0.12,-73.93674,40.84921
UNIVERSITY AV / W 183 ST,25,14,4,4,3,11,1.8293551392465933e-05,0.44,0.16,0.16,0.12,-73.936635,40.849295
UNIVERSITY AV / WEST FORDHAM RD,27,14,8,2,3,13,1.8293551392465933e-05,0.48148148148148145,0.2962962962962963,0.07407407407407407,0.1111111111111111,-73.936757,40.8492
AV D / E 10 ST,32,13,9,8,2,19,1.6986869150146937e-05,0.59375,0.28125,0.25,0.0625,-73.98019049999999,40.745582999999996
LGA INTERNAL RDWY / TERMINAL C,17,13,2,2,0,4,1.6986869150146937e-05,0.23529411764705882,0.11764705882352941,0.11764705882352941,0.0,-73.935189,40.80345
5 AV / W 10 ST,48,13,12,23,0,35,1.6986869150146937e-05,0.7291666666666666,0.25,0.4791666666666667,0.0,-73.99568710331138,40.73328345798616
W 66 ST / WEST END AV,56,13,26,11,6,43,1.6986869150146937e-05,0.7678571428571429,0.4642857142857143,0.19642857142857142,0.10714285714285714,-73.9878744686149,40.77527973808903
E 35 ST / FDR DR,40,13,14,6,7,27,1.6986869150146937e-05,0.675,0.35,0.15,0.175,-73.976576,40.743706
W 69 ST / WEST END AV,48,13,6,18,11,35,1.6986869150146937e-05,0.7291666666666666,0.125,0.375,0.22916666666666666,-73.98626503631155,40.77752718211193
11 AV / W 57 ST,76,12,41,18,5,64,1.5680186907827942e-05,0.8421052631578947,0.5394736842105263,0.23684210526315788,0.06578947368421052,-73.98977349917557,40.76952638164613
E 8 ST / MERCER ST,46,12,16,16,2,34,1.5680186907827942e-05,0.7391304347826086,0.34782608695652173,0.34782608695652173,0.043478260869565216,-73.99161474252344,40.730831070337565
E 64 ST / YORK AV,41,12,7,19,3,29,1.5680186907827942e-05,0.7073170731707317,0.17073170731707318,0.4634146341463415,0.07317073170731707,-73.959941,40.762329
UNIVERSITY AV / WEST KINGSBRIDGE RD,21,12,4,4,1,9,1.5680186907827942e-05,0.42857142857142855,0.19047619047619047,0.19047619047619047,0.047619047619047616,-73.93548,40.850714
FULTON ST / JAY ST,22,11,8,2,1,11,1.4373504665508947e-05,0.5,0.36363636363636365,0.09090909090909091,0.045454545454545456,-73.990002,40.7198295
E 163 ST / INTERVALE AV,14,11,3,0,0,3,1.4373504665508947e-05,0.21428571428571427,0.21428571428571427,0.0,0.0,-73.942128,40.8327885
AV C / E 14 ST,31,11,17,3,0,20,1.4373504665508947e-05,0.6451612903225806,0.5483870967741935,0.0967741935483871,0.0,-73.988217,40.748967
UNIVERSITY AV / W 176 ST,16,11,3,1,1,5,1.4373504665508947e-05,0.3125,0.1875,0.0625,0.0625,-73.9367435,40.849216999999996
5 AV / E 75 ST,84,11,50,14,9,73,1.4373504665508947e-05,0.8690476190476191,0.5952380952380952,0.16666666666666666,0.10714285714285714,-73.966958083442,40.77267389654146
W 70 ST / WEST END AV,75,10,34,28,3,65,1.3066822423189951e-05,0.8666666666666667,0.4533333333333333,0.37333333333333335,0.04,-73.98514419580577,40.77891638459507
BROADWAY / W 215 ST,16,10,2,1,3,6,1.3066822423189951e-05,0.375,0.125,0.0625,0.1875,-73.91862850000001,40.8663175
E 84 ST / YORK AV,143,10,117,9,7,133,1.3066822423189951e-05,0.9300699300699301,0.8181818181818182,0.06293706293706294,0.04895104895104895,-73.947984,40.774737
RIVERDALE AV / W 238 ST,19,10,5,3,1,9,1.3066822423189951e-05,0.47368421052631576,0.2631578947368421,0.15789473684210525,0.05263157894736842,-73.936648,40.849293
WATERSIDE 2 / WATERSIDE PLAZA,27,10,12,3,2,17,1.3066822423189951e-05,0.6296296296296297,0.4444444444444444,0.1111111111111111,0.07407407407407407,-73.978654,40.745928
LAGUARDIA / TERMINAL C,21,9,5,6,1,12,1.1760140180870956e-05,0.5714285714285714,0.23809523809523808,0.2857142857142857,0.047619047619047616,-73.935389,40.803288
31 ST / HOYT AV SOUTH,37,9,18,4,6,28,1.1760140180870956e-05,0.7567567567567568,0.4864864864864865,0.10810810810810811,0.16216216216216217,-73.9656,40.804338
CLOISTERS / MARGARET CORBIN DR,22,9,9,2,2,13,1.1760140180870956e-05,0.5909090909090909,0.4090909090909091,0.09090909090909091,0.09090909090909091,-73.93665291090127,40.85506640727317
81 ST / DITMARS BLVD,11,8,2,1,0,3,1.045345793855196e-05,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.0,-73.946519,40.808199
FT INDEPENDENCE ST / SEDGWICK AV,11,8,2,1,0,3,1.045345793855196e-05,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.0,-73.936704,40.849254
